Province,Month,Year,Events,Fatalities
Tanganyika,August,2020,1,5
Tanganyika,March,2016,1,7
Tanganyika,July,2023,1,7
Tanganyika,April,2016,1,9
Tanganyika,October,2018,2,43
Tanganyika,April,2005,2,50
Tanganyika,March,1999,2,150
Nord-Ubangi,January,1997,0,0
Nord-Ubangi,February,1997,0,0
Nord-Ubangi,March,1997,0,0
Nord-Ubangi,April,1997,0,0
Nord-Ubangi,May,1997,0,0
Nord-Ubangi,June,1997,0,0
Nord-Ubangi,July,1997,0,0
Nord-Ubangi,August,1997,0,0
Nord-Ubangi,September,1997,0,0
Nord-Ubangi,October,1997,0,0
Nord-Ubangi,November,1997,0,0
Nord-Ubangi,December,1997,0,0
Nord-Ubangi,January,1998,0,0
Nord-Ubangi,February,1998,0,0
Nord-Ubangi,March,1998,0,0
Nord-Ubangi,April,1998,0,0
Nord-Ubangi,May,1998,0,0
Nord-Ubangi,June,1998,0,0
Nord-Ubangi,July,1998,0,0
Nord-Ubangi,August,1998,0,0
Nord-Ubangi,September,1998,0,0
Nord-Ubangi,October,1998,0,0
Nord-Ubangi,November,1998,0,0
Nord-Ubangi,December,1998,0,0
Nord-Ubangi,January,1999,0,0
Nord-Ubangi,February,1999,0,0
Nord-Ubangi,March,1999,0,0
Nord-Ubangi,April,1999,0,0
Nord-Ubangi,May,1999,0,0
Nord-Ubangi,June,1999,0,0
Nord-Ubangi,July,1999,0,0
Nord-Ubangi,August,1999,0,0
Nord-Ubangi,September,1999,0,0
Nord-Ubangi,October,1999,0,0
Nord-Ubangi,November,1999,0,0
Nord-Ubangi,December,1999,0,0
Nord-Ubangi,January,2000,0,0
Nord-Ubangi,February,2000,0,0
Nord-Ubangi,March,2000,0,0
Nord-Ubangi,April,2000,0,0
Nord-Ubangi,May,2000,0,0
Nord-Ubangi,June,2000,0,0
Nord-Ubangi,July,2000,0,0
Nord-Ubangi,August,2000,0,0
Nord-Ubangi,September,2000,0,0
Nord-Ubangi,October,2000,0,0
Nord-Ubangi,November,2000,0,0
Nord-Ubangi,December,2000,0,0
Nord-Ubangi,January,2001,0,0
Nord-Ubangi,February,2001,0,0
Nord-Ubangi,March,2001,0,0
Nord-Ubangi,April,2001,0,0
Nord-Ubangi,May,2001,0,0
Nord-Ubangi,June,2001,0,0
Nord-Ubangi,July,2001,0,0
Nord-Ubangi,August,2001,0,0
Nord-Ubangi,September,2001,0,0
Nord-Ubangi,October,2001,0,0
Nord-Ubangi,November,2001,0,0
Nord-Ubangi,December,2001,0,0
Nord-Ubangi,January,2002,0,0
Nord-Ubangi,February,2002,0,0
Nord-Ubangi,March,2002,0,0
Nord-Ubangi,April,2002,0,0
Nord-Ubangi,May,2002,0,0
Nord-Ubangi,June,2002,0,0
Nord-Ubangi,July,2002,0,0
Nord-Ubangi,August,2002,0,0
Nord-Ubangi,September,2002,0,0
Nord-Ubangi,October,2002,0,0
Nord-Ubangi,November,2002,0,0
Nord-Ubangi,December,2002,0,0
Nord-Ubangi,January,2003,0,0
Nord-Ubangi,February,2003,0,0
Nord-Ubangi,March,2003,0,0
Nord-Ubangi,April,2003,0,0
Nord-Ubangi,May,2003,0,0
Nord-Ubangi,June,2003,0,0
Nord-Ubangi,July,2003,0,0
Nord-Ubangi,August,2003,0,0
Nord-Ubangi,September,2003,0,0
Nord-Ubangi,October,2003,0,0
Nord-Ubangi,November,2003,0,0
Nord-Ubangi,December,2003,0,0
Nord-Ubangi,January,2004,0,0
Nord-Ubangi,February,2004,0,0
Nord-Ubangi,March,2004,0,0
Nord-Ubangi,April,2004,0,0
Nord-Ubangi,May,2004,0,0
Nord-Ubangi,June,2004,0,0
Nord-Ubangi,July,2004,0,0
Nord-Ubangi,August,2004,0,0
Nord-Ubangi,September,2004,0,0
Nord-Ubangi,October,2004,0,0
Nord-Ubangi,November,2004,0,0
Nord-Ubangi,December,2004,0,0
Nord-Ubangi,January,2005,0,0
Nord-Ubangi,February,2005,0,0
Nord-Ubangi,March,2005,0,0
Nord-Ubangi,April,2005,0,0
Nord-Ubangi,May,2005,0,0
Nord-Ubangi,June,2005,0,0
Nord-Ubangi,July,2005,0,0
Nord-Ubangi,August,2005,0,0
Nord-Ubangi,September,2005,0,0
Nord-Ubangi,October,2005,0,0
Nord-Ubangi,November,2005,0,0
Nord-Ubangi,December,2005,0,0
Nord-Ubangi,January,2006,0,0
Nord-Ubangi,February,2006,0,0
Nord-Ubangi,March,2006,0,0
Nord-Ubangi,April,2006,0,0
Nord-Ubangi,May,2006,0,0
Nord-Ubangi,June,2006,0,0
Nord-Ubangi,July,2006,0,0
Nord-Ubangi,August,2006,0,0
Nord-Ubangi,September,2006,0,0
Nord-Ubangi,October,2006,0,0
Nord-Ubangi,November,2006,0,0
Nord-Ubangi,December,2006,0,0
Nord-Ubangi,January,2007,0,0
Nord-Ubangi,February,2007,0,0
Nord-Ubangi,March,2007,0,0
Nord-Ubangi,April,2007,0,0
Nord-Ubangi,May,2007,0,0
Nord-Ubangi,June,2007,0,0
Nord-Ubangi,July,2007,0,0
Nord-Ubangi,August,2007,0,0
Nord-Ubangi,September,2007,0,0
Nord-Ubangi,October,2007,0,0
Nord-Ubangi,November,2007,0,0
Nord-Ubangi,December,2007,0,0
Nord-Ubangi,January,2008,0,0
Nord-Ubangi,February,2008,0,0
Nord-Ubangi,March,2008,0,0
Nord-Ubangi,April,2008,0,0
Nord-Ubangi,May,2008,0,0
Nord-Ubangi,June,2008,0,0
Nord-Ubangi,July,2008,0,0
Nord-Ubangi,August,2008,0,0
Nord-Ubangi,September,2008,0,0
Nord-Ubangi,October,2008,0,0
Nord-Ubangi,November,2008,0,0
Nord-Ubangi,December,2008,0,0
Nord-Ubangi,January,2009,0,0
Nord-Ubangi,February,2009,0,0
Nord-Ubangi,March,2009,0,0
Nord-Ubangi,April,2009,0,0
Nord-Ubangi,May,2009,0,0
Nord-Ubangi,June,2009,0,0
Nord-Ubangi,July,2009,0,0
Nord-Ubangi,August,2009,0,0
Nord-Ubangi,September,2009,0,0
Nord-Ubangi,October,2009,0,0
Nord-Ubangi,November,2009,0,0
Nord-Ubangi,December,2009,0,0
Nord-Ubangi,January,2010,0,0
Nord-Ubangi,February,2010,0,0
Nord-Ubangi,March,2010,0,0
Nord-Ubangi,April,2010,0,0
Nord-Ubangi,May,2010,0,0
Nord-Ubangi,June,2010,0,0
Nord-Ubangi,July,2010,0,0
Nord-Ubangi,August,2010,0,0
Nord-Ubangi,September,2010,0,0
Nord-Ubangi,October,2010,0,0
Nord-Ubangi,November,2010,0,0
Nord-Ubangi,December,2010,0,0
Nord-Ubangi,January,2011,0,0
Nord-Ubangi,February,2011,0,0
Nord-Ubangi,March,2011,0,0
Nord-Ubangi,April,2011,0,0
Nord-Ubangi,May,2011,0,0
Nord-Ubangi,June,2011,0,0
Nord-Ubangi,July,2011,0,0
Nord-Ubangi,August,2011,0,0
Nord-Ubangi,September,2011,0,0
Nord-Ubangi,October,2011,0,0
Nord-Ubangi,November,2011,0,0
Nord-Ubangi,December,2011,0,0
Nord-Ubangi,January,2012,0,0
Nord-Ubangi,February,2012,0,0
Nord-Ubangi,March,2012,0,0
Nord-Ubangi,April,2012,0,0
Nord-Ubangi,May,2012,0,0
Nord-Ubangi,June,2012,0,0
Nord-Ubangi,July,2012,0,0
Nord-Ubangi,August,2012,0,0
Nord-Ubangi,September,2012,0,0
Nord-Ubangi,October,2012,0,0
Nord-Ubangi,November,2012,0,0
Nord-Ubangi,December,2012,0,0
Nord-Ubangi,January,2013,0,0
Nord-Ubangi,February,2013,0,0
Nord-Ubangi,March,2013,0,0
Nord-Ubangi,April,2013,0,0
Nord-Ubangi,May,2013,0,0
Nord-Ubangi,June,2013,0,0
Nord-Ubangi,July,2013,0,0
Nord-Ubangi,August,2013,0,0
Nord-Ubangi,September,2013,0,0
Nord-Ubangi,October,2013,0,0
Nord-Ubangi,November,2013,0,0
Nord-Ubangi,December,2013,0,0
Nord-Ubangi,January,2014,0,0
Nord-Ubangi,February,2014,0,0
Nord-Ubangi,March,2014,0,0
Nord-Ubangi,April,2014,0,0
Nord-Ubangi,May,2014,0,0
Nord-Ubangi,July,2014,0,0
Nord-Ubangi,August,2014,0,0
Nord-Ubangi,September,2014,0,0
Nord-Ubangi,October,2014,0,0
Nord-Ubangi,November,2014,0,0
Nord-Ubangi,December,2014,0,0
Nord-Ubangi,January,2015,0,0
Nord-Ubangi,February,2015,0,0
Nord-Ubangi,March,2015,0,0
Nord-Ubangi,April,2015,0,0
Nord-Ubangi,May,2015,0,0
Nord-Ubangi,June,2015,1,0
Nord-Ubangi,July,2015,0,0
Nord-Ubangi,August,2015,0,0
Nord-Ubangi,September,2015,0,0
Nord-Ubangi,October,2015,2,0
Nord-Ubangi,November,2015,0,0
Nord-Ubangi,December,2015,0,0
Nord-Ubangi,January,2016,0,0
Nord-Ubangi,February,2016,0,0
Nord-Ubangi,March,2016,0,0
Nord-Ubangi,April,2016,0,0
Nord-Ubangi,May,2016,0,0
Nord-Ubangi,June,2016,0,0
Nord-Ubangi,July,2016,0,0
Nord-Ubangi,August,2016,0,0
Nord-Ubangi,September,2016,0,0
Nord-Ubangi,October,2016,0,0
Nord-Ubangi,November,2016,0,0
Nord-Ubangi,December,2016,0,0
Nord-Ubangi,January,2017,0,0
Nord-Ubangi,February,2017,0,0
Nord-Ubangi,March,2017,0,0
Nord-Ubangi,April,2017,0,0
Nord-Ubangi,May,2017,0,0
Nord-Ubangi,June,2017,0,0
Nord-Ubangi,July,2017,0,0
Nord-Ubangi,August,2017,0,0
Nord-Ubangi,September,2017,0,0
Nord-Ubangi,October,2017,0,0
Nord-Ubangi,November,2017,0,0
Nord-Ubangi,December,2017,0,0
Nord-Ubangi,January,2018,0,0
Nord-Ubangi,February,2018,0,0
Nord-Ubangi,March,2018,0,0
Nord-Ubangi,April,2018,0,0
Nord-Ubangi,May,2018,0,0
Nord-Ubangi,June,2018,0,0
Nord-Ubangi,July,2018,0,0
Nord-Ubangi,August,2018,0,0
Nord-Ubangi,September,2018,0,0
Nord-Ubangi,October,2018,0,0
Nord-Ubangi,November,2018,0,0
Nord-Ubangi,December,2018,0,0
Nord-Ubangi,January,2019,0,0
Nord-Ubangi,February,2019,0,0
Nord-Ubangi,March,2019,0,0
Nord-Ubangi,April,2019,0,0
Nord-Ubangi,May,2019,0,0
Nord-Ubangi,June,2019,0,0
Nord-Ubangi,July,2019,0,0
Nord-Ubangi,August,2019,0,0
Nord-Ubangi,September,2019,0,0
Nord-Ubangi,October,2019,0,0
Nord-Ubangi,November,2019,0,0
Nord-Ubangi,December,2019,0,0
Nord-Ubangi,January,2020,0,0
Nord-Ubangi,February,2020,0,0
Nord-Ubangi,March,2020,0,0
Nord-Ubangi,April,2020,0,0
Nord-Ubangi,May,2020,0,0
Nord-Ubangi,June,2020,0,0
Nord-Ubangi,July,2020,0,0
Nord-Ubangi,August,2020,0,0
Nord-Ubangi,September,2020,0,0
Nord-Ubangi,October,2020,0,0
Nord-Ubangi,November,2020,0,0
Nord-Ubangi,December,2020,0,0
Nord-Ubangi,January,2021,0,0
Nord-Ubangi,February,2021,0,0
Nord-Ubangi,March,2021,0,0
Nord-Ubangi,April,2021,0,0
Nord-Ubangi,May,2021,0,0
Nord-Ubangi,June,2021,0,0
Nord-Ubangi,July,2021,0,0
Nord-Ubangi,August,2021,0,0
Nord-Ubangi,September,2021,0,0
Nord-Ubangi,October,2021,0,0
Nord-Ubangi,November,2021,0,0
Nord-Ubangi,December,2021,0,0
Nord-Ubangi,January,2022,0,0
Nord-Ubangi,February,2022,0,0
Nord-Ubangi,March,2022,0,0
Nord-Ubangi,April,2022,0,0
Nord-Ubangi,May,2022,0,0
Nord-Ubangi,June,2022,0,0
Nord-Ubangi,July,2022,0,0
Nord-Ubangi,August,2022,0,0
Nord-Ubangi,September,2022,0,0
Nord-Ubangi,October,2022,0,0
Nord-Ubangi,November,2022,0,0
Nord-Ubangi,December,2022,0,0
Nord-Ubangi,January,2023,0,0
Nord-Ubangi,February,2023,0,0
Nord-Ubangi,March,2023,0,0
Nord-Ubangi,April,2023,0,0
Nord-Ubangi,May,2023,0,0
Nord-Ubangi,June,2023,0,0
Nord-Ubangi,July,2023,0,0
Nord-Ubangi,August,2023,0,0
Nord-Ubangi,September,2023,0,0
Nord-Ubangi,October,2023,0,0
Nord-Ubangi,November,2023,0,0
Nord-Ubangi,December,2023,0,0
Nord-Ubangi,January,2024,0,0
Nord-Ubangi,February,2024,0,0
Nord-Ubangi,March,2024,0,0
Nord-Ubangi,April,2024,0,0
Nord-Ubangi,May,2024,0,0
Nord-Ubangi,June,2024,0,0
Nord-Ubangi,July,2024,0,0
Nord-Ubangi,August,2024,0,0
Nord-Ubangi,September,2024,0,0
Nord-Ubangi,October,2024,0,0
Nord-Ubangi,November,2024,0,0
Nord-Ubangi,December,2024,0,0
Nord-Ubangi,January,2025,0,0
Nord-Ubangi,February,2025,0,0
Nord-Ubangi,March,2025,0,0
Nord-Ubangi,May,2025,0,0
Nord-Ubangi,June,2025,0,0
Nord-Ubangi,July,2025,0,0
Nord-Ubangi,August,2025,0,0
Nord-Ubangi,September,2025,0,0
Nord-Ubangi,October,2025,0,0
Nord-Ubangi,November,2025,0,0
Nord-Ubangi,December,2025,0,0
Nord-Ubangi,January,2026,0,0
Nord-Ubangi,April,2025,1,1
Nord-Ubangi,June,2014,1,2
Ituri,January,1997,0,0
Ituri,February,1997,0,0
Ituri,March,1997,0,0
Ituri,April,1997,0,0
Ituri,May,1997,0,0
Ituri,June,1997,0,0
Ituri,July,1997,0,0
Ituri,August,1997,0,0
Ituri,September,1997,0,0
Ituri,October,1997,0,0
Ituri,November,1997,0,0
Ituri,December,1997,0,0
Ituri,January,1998,0,0
Ituri,February,1998,0,0
Ituri,March,1998,0,0
Ituri,April,1998,0,0
Ituri,May,1998,0,0
Ituri,June,1998,0,0
Ituri,July,1998,0,0
Ituri,August,1998,0,0
Ituri,September,1998,0,0
Ituri,October,1998,0,0
Ituri,November,1998,0,0
Ituri,December,1998,0,0
Ituri,January,1999,0,0
Ituri,February,1999,0,0
Ituri,March,1999,0,0
Ituri,April,1999,0,0
Ituri,May,1999,0,0
Ituri,June,1999,0,0
Ituri,July,1999,0,0
Ituri,August,1999,0,0
Ituri,September,1999,0,0
Ituri,October,1999,0,0
Ituri,November,1999,0,0
Ituri,December,1999,0,0
Ituri,January,2000,0,0
Ituri,February,2000,0,0
Ituri,March,2000,0,0
Ituri,April,2000,0,0
Ituri,May,2000,0,0
Ituri,June,2000,0,0
Ituri,July,2000,0,0
Ituri,August,2000,0,0
Ituri,September,2000,0,0
Ituri,October,2000,0,0
Ituri,November,2000,0,0
Ituri,December,2000,0,0
Ituri,January,2001,0,0
Ituri,February,2001,0,0
Ituri,March,2001,0,0
Ituri,April,2001,0,0
Ituri,May,2001,0,0
Ituri,June,2001,0,0
Ituri,July,2001,0,0
Ituri,August,2001,0,0
Ituri,September,2001,0,0
Ituri,October,2001,0,0
Ituri,November,2001,0,0
Ituri,December,2001,0,0
Ituri,January,2002,0,0
Ituri,February,2002,0,0
Ituri,March,2002,0,0
Ituri,April,2002,0,0
Ituri,May,2002,0,0
Ituri,June,2002,0,0
Ituri,July,2002,0,0
Ituri,August,2002,0,0
Ituri,September,2002,0,0
Ituri,October,2002,0,0
Ituri,November,2002,0,0
Ituri,December,2002,0,0
Ituri,January,2003,0,0
Ituri,February,2003,0,0
Ituri,March,2003,0,0
Ituri,April,2003,0,0
Ituri,May,2003,0,0
Ituri,June,2003,0,0
Ituri,July,2003,0,0
Ituri,August,2003,0,0
Ituri,September,2003,0,0
Ituri,October,2003,0,0
Ituri,November,2003,0,0
Ituri,December,2003,0,0
Ituri,January,2004,0,0
Ituri,February,2004,0,0
Ituri,March,2004,0,0
Ituri,April,2004,0,0
Ituri,May,2004,0,0
Ituri,June,2004,0,0
Ituri,July,2004,0,0
Ituri,August,2004,0,0
Ituri,September,2004,0,0
Ituri,October,2004,0,0
Ituri,November,2004,0,0
Ituri,December,2004,0,0
Ituri,January,2005,0,0
Ituri,February,2005,0,0
Ituri,March,2005,0,0
Ituri,April,2005,0,0
Ituri,May,2005,0,0
Ituri,June,2005,0,0
Ituri,July,2005,0,0
Ituri,August,2005,0,0
Ituri,September,2005,0,0
Ituri,October,2005,0,0
Ituri,November,2005,0,0
Ituri,December,2005,0,0
Ituri,January,2006,0,0
Ituri,February,2006,0,0
Ituri,March,2006,0,0
Ituri,April,2006,0,0
Ituri,May,2006,0,0
Ituri,June,2006,0,0
Ituri,July,2006,0,0
Ituri,August,2006,0,0
Ituri,September,2006,0,0
Ituri,October,2006,0,0
Ituri,November,2006,0,0
Ituri,December,2006,0,0
Ituri,January,2007,0,0
Ituri,February,2007,0,0
Ituri,March,2007,0,0
Ituri,April,2007,0,0
Ituri,May,2007,0,0
Ituri,June,2007,0,0
Ituri,July,2007,0,0
Ituri,August,2007,0,0
Ituri,September,2007,0,0
Ituri,October,2007,0,0
Ituri,November,2007,0,0
Ituri,December,2007,0,0
Ituri,January,2008,0,0
Ituri,February,2008,0,0
Ituri,March,2008,0,0
Ituri,April,2008,0,0
Ituri,May,2008,0,0
Ituri,June,2008,0,0
Ituri,July,2008,0,0
Ituri,August,2008,0,0
Ituri,September,2008,0,0
Ituri,October,2008,0,0
Ituri,November,2008,0,0
Ituri,December,2008,0,0
Ituri,January,2009,0,0
Ituri,February,2009,0,0
Ituri,March,2009,0,0
Ituri,April,2009,0,0
Ituri,May,2009,0,0
Ituri,June,2009,0,0
Ituri,July,2009,0,0
Ituri,August,2009,0,0
Ituri,September,2009,0,0
Ituri,October,2009,0,0
Ituri,November,2009,0,0
Ituri,December,2009,0,0
Ituri,January,2010,0,0
Ituri,February,2010,0,0
Ituri,March,2010,0,0
Ituri,April,2010,0,0
Ituri,May,2010,0,0
Ituri,June,2010,0,0
Ituri,July,2010,0,0
Ituri,August,2010,0,0
Ituri,September,2010,0,0
Ituri,October,2010,0,0
Ituri,November,2010,0,0
Ituri,December,2010,0,0
Ituri,January,2011,0,0
Ituri,February,2011,0,0
Ituri,March,2011,0,0
Ituri,April,2011,0,0
Ituri,May,2011,0,0
Ituri,June,2011,0,0
Ituri,July,2011,0,0
Ituri,August,2011,0,0
Ituri,September,2011,0,0
Ituri,October,2011,0,0
Ituri,November,2011,0,0
Ituri,December,2011,0,0
Ituri,January,2012,0,0
Ituri,February,2012,0,0
Ituri,March,2012,0,0
Ituri,April,2012,0,0
Ituri,May,2012,0,0
Ituri,June,2012,0,0
Ituri,July,2012,0,0
Ituri,August,2012,0,0
Ituri,September,2012,0,0
Ituri,October,2012,0,0
Ituri,November,2012,0,0
Ituri,December,2012,0,0
Ituri,January,2013,0,0
Ituri,February,2013,0,0
Ituri,March,2013,0,0
Ituri,April,2013,0,0
Ituri,May,2013,0,0
Ituri,June,2013,0,0
Ituri,July,2013,0,0
Ituri,August,2013,0,0
Ituri,September,2013,0,0
Ituri,October,2013,0,0
Ituri,November,2013,0,0
Ituri,December,2013,0,0
Ituri,January,2014,0,0
Ituri,February,2014,0,0
Ituri,March,2014,0,0
Ituri,April,2014,0,0
Ituri,May,2014,0,0
Ituri,June,2014,0,0
Ituri,July,2014,0,0
Ituri,August,2014,0,0
Ituri,September,2014,0,0
Ituri,October,2014,0,0
Ituri,November,2014,0,0
Ituri,December,2014,0,0
Ituri,January,2015,0,0
Ituri,February,2015,0,0
Ituri,March,2015,0,0
Ituri,April,2015,0,0
Ituri,May,2015,0,0
Ituri,June,2015,0,0
Ituri,July,2015,0,0
Ituri,August,2015,0,0
Ituri,September,2015,0,0
Ituri,October,2015,0,0
Ituri,November,2015,0,0
Ituri,December,2015,0,0
Ituri,January,2016,0,0
Ituri,February,2016,0,0
Ituri,March,2016,0,0
Ituri,April,2016,0,0
Ituri,May,2016,0,0
Ituri,June,2016,0,0
Ituri,July,2016,0,0
Ituri,August,2016,0,0
Ituri,September,2016,0,0
Ituri,October,2016,0,0
Ituri,November,2016,0,0
Ituri,December,2016,0,0
Ituri,January,2017,0,0
Ituri,February,2017,0,0
Ituri,March,2017,0,0
Ituri,April,2017,0,0
Ituri,May,2017,0,0
Ituri,June,2017,0,0
Ituri,July,2017,0,0
Ituri,August,2017,0,0
Ituri,September,2017,0,0
Ituri,October,2017,0,0
Ituri,November,2017,0,0
Ituri,December,2017,0,0
Ituri,January,2018,0,0
Ituri,February,2018,0,0
Ituri,March,2018,0,0
Ituri,April,2018,0,0
Ituri,May,2018,0,0
Ituri,June,2018,0,0
Ituri,July,2018,0,0
Ituri,August,2018,0,0
Ituri,September,2018,0,0
Ituri,October,2018,0,0
Ituri,November,2018,0,0
Ituri,December,2018,0,0
Ituri,January,2019,0,0
Ituri,February,2019,0,0
Ituri,March,2019,0,0
Ituri,April,2019,0,0
Ituri,May,2019,0,0
Ituri,June,2019,0,0
Ituri,July,2019,0,0
Ituri,August,2019,0,0
Ituri,September,2019,0,0
Ituri,October,2019,0,0
Ituri,November,2019,0,0
Ituri,December,2019,0,0
Ituri,January,2020,0,0
Ituri,February,2020,0,0
Ituri,March,2020,0,0
Ituri,April,2020,0,0
Ituri,May,2020,0,0
Ituri,June,2020,0,0
Ituri,July,2020,0,0
Ituri,August,2020,0,0
Ituri,September,2020,0,0
Ituri,October,2020,0,0
Ituri,November,2020,0,0
Ituri,December,2020,0,0
Ituri,January,2021,0,0
Ituri,February,2021,0,0
Ituri,March,2021,0,0
Ituri,April,2021,0,0
Ituri,May,2021,0,0
Ituri,June,2021,0,0
Ituri,July,2021,0,0
Ituri,August,2021,0,0
Ituri,September,2021,0,0
Ituri,October,2021,0,0
Ituri,November,2021,0,0
Ituri,December,2021,0,0
Ituri,January,2022,0,0
Ituri,February,2022,0,0
Ituri,March,2022,0,0
Ituri,April,2022,0,0
Ituri,May,2022,0,0
Ituri,June,2022,0,0
Ituri,July,2022,0,0
Ituri,August,2022,0,0
Ituri,September,2022,0,0
Ituri,October,2022,0,0
Ituri,November,2022,0,0
Ituri,December,2022,0,0
Ituri,January,2023,0,0
Ituri,February,2023,0,0
Ituri,March,2023,0,0
Ituri,April,2023,0,0
Ituri,May,2023,0,0
Ituri,June,2023,0,0
Ituri,July,2023,0,0
Ituri,August,2023,0,0
Ituri,September,2023,0,0
Ituri,October,2023,0,0
Ituri,November,2023,0,0
Ituri,December,2023,0,0
Ituri,January,2024,0,0
Ituri,February,2024,0,0
Ituri,March,2024,0,0
Ituri,April,2024,0,0
Ituri,May,2024,0,0
Ituri,June,2024,0,0
Ituri,July,2024,0,0
Ituri,August,2024,0,0
Ituri,September,2024,0,0
Ituri,October,2024,0,0
Ituri,November,2024,0,0
Ituri,December,2024,0,0
Ituri,January,2025,0,0
Ituri,February,2025,0,0
Ituri,March,2025,0,0
Ituri,April,2025,0,0
Ituri,May,2025,0,0
Ituri,June,2025,0,0
Ituri,July,2025,0,0
Ituri,August,2025,0,0
Ituri,September,2025,0,0
Ituri,October,2025,0,0
Ituri,November,2025,0,0
Ituri,December,2025,0,0
Ituri,January,2026,0,0
Tshuapa,January,1997,0,0
Tshuapa,February,1997,0,0
Tshuapa,March,1997,0,0
Tshuapa,April,1997,0,0
Tshuapa,May,1997,0,0
Tshuapa,June,1997,0,0
Tshuapa,July,1997,0,0
Tshuapa,August,1997,0,0
Tshuapa,September,1997,0,0
Tshuapa,October,1997,0,0
Tshuapa,November,1997,0,0
Tshuapa,December,1997,0,0
Tshuapa,January,1998,0,0
Tshuapa,February,1998,0,0
Tshuapa,March,1998,0,0
Tshuapa,April,1998,0,0
Tshuapa,May,1998,0,0
Tshuapa,June,1998,0,0
Tshuapa,July,1998,0,0
Tshuapa,August,1998,0,0
Tshuapa,September,1998,0,0
Tshuapa,October,1998,0,0
Tshuapa,November,1998,0,0
Tshuapa,December,1998,0,0
Tshuapa,January,1999,0,0
Tshuapa,February,1999,0,0
Tshuapa,March,1999,0,0
Tshuapa,April,1999,0,0
Tshuapa,May,1999,0,0
Tshuapa,June,1999,0,0
Tshuapa,July,1999,0,0
Tshuapa,August,1999,0,0
Tshuapa,September,1999,0,0
Tshuapa,October,1999,0,0
Tshuapa,November,1999,0,0
Tshuapa,December,1999,0,0
Tshuapa,January,2000,0,0
Tshuapa,February,2000,0,0
Tshuapa,March,2000,0,0
Tshuapa,April,2000,0,0
Tshuapa,May,2000,0,0
Tshuapa,June,2000,0,0
Tshuapa,July,2000,0,0
Tshuapa,August,2000,0,0
Tshuapa,September,2000,0,0
Tshuapa,October,2000,0,0
Tshuapa,November,2000,0,0
Tshuapa,December,2000,0,0
Tshuapa,January,2001,0,0
Tshuapa,February,2001,0,0
Tshuapa,March,2001,0,0
Tshuapa,April,2001,0,0
Tshuapa,May,2001,0,0
Tshuapa,June,2001,0,0
Tshuapa,July,2001,0,0
Tshuapa,August,2001,0,0
Tshuapa,September,2001,0,0
Tshuapa,October,2001,0,0
Tshuapa,November,2001,0,0
Tshuapa,December,2001,0,0
Tshuapa,January,2002,0,0
Tshuapa,February,2002,0,0
Tshuapa,March,2002,0,0
Tshuapa,April,2002,0,0
Tshuapa,May,2002,0,0
Tshuapa,June,2002,0,0
Tshuapa,July,2002,0,0
Tshuapa,August,2002,0,0
Tshuapa,September,2002,0,0
Tshuapa,October,2002,0,0
Tshuapa,November,2002,0,0
Tshuapa,December,2002,0,0
Tshuapa,January,2003,0,0
Tshuapa,February,2003,0,0
Tshuapa,March,2003,0,0
Tshuapa,April,2003,0,0
Tshuapa,May,2003,0,0
Tshuapa,June,2003,0,0
Tshuapa,July,2003,0,0
Tshuapa,August,2003,0,0
Tshuapa,September,2003,0,0
Tshuapa,October,2003,0,0
Tshuapa,November,2003,0,0
Tshuapa,December,2003,0,0
Tshuapa,January,2004,0,0
Tshuapa,February,2004,0,0
Tshuapa,March,2004,0,0
Tshuapa,April,2004,0,0
Tshuapa,May,2004,0,0
Tshuapa,June,2004,0,0
Tshuapa,July,2004,0,0
Tshuapa,August,2004,0,0
Tshuapa,September,2004,0,0
Tshuapa,October,2004,0,0
Tshuapa,November,2004,0,0
Tshuapa,December,2004,0,0
Tshuapa,January,2005,0,0
Tshuapa,February,2005,0,0
Tshuapa,March,2005,0,0
Tshuapa,April,2005,0,0
Tshuapa,May,2005,0,0
Tshuapa,June,2005,0,0
Tshuapa,July,2005,0,0
Tshuapa,August,2005,0,0
Tshuapa,September,2005,0,0
Tshuapa,October,2005,0,0
Tshuapa,November,2005,1,0
Tshuapa,December,2005,0,0
Tshuapa,January,2006,0,0
Tshuapa,February,2006,0,0
Tshuapa,March,2006,0,0
Tshuapa,April,2006,0,0
Tshuapa,May,2006,0,0
Tshuapa,June,2006,0,0
Tshuapa,July,2006,0,0
Tshuapa,August,2006,0,0
Tshuapa,September,2006,0,0
Tshuapa,October,2006,0,0
Tshuapa,November,2006,0,0
Tshuapa,December,2006,0,0
Tshuapa,January,2007,0,0
Tshuapa,February,2007,0,0
Tshuapa,March,2007,0,0
Tshuapa,April,2007,0,0
Tshuapa,May,2007,0,0
Tshuapa,June,2007,0,0
Tshuapa,July,2007,0,0
Tshuapa,August,2007,0,0
Tshuapa,September,2007,0,0
Tshuapa,October,2007,0,0
Tshuapa,November,2007,0,0
Tshuapa,December,2007,0,0
Tshuapa,January,2008,0,0
Tshuapa,February,2008,0,0
Tshuapa,March,2008,0,0
Tshuapa,April,2008,0,0
Tshuapa,May,2008,0,0
Tshuapa,June,2008,0,0
Tshuapa,July,2008,0,0
Tshuapa,August,2008,0,0
Tshuapa,September,2008,0,0
Tshuapa,October,2008,0,0
Tshuapa,November,2008,0,0
Tshuapa,December,2008,0,0
Tshuapa,January,2009,0,0
Tshuapa,February,2009,0,0
Tshuapa,March,2009,0,0
