Province,Month,Year,Events,Fatalities
Equateur,January,2024,30,32
Equateur,February,2024,10,32
Equateur,September,2009,27,32
Equateur,November,2009,30,32
Equateur,December,2009,10,32
Sud-Kivu,February,2010,4,32
Kwilu,April,2013,25,32
Mongala,October,2000,36,32
Mongala,April,2003,37,32
Mongala,September,2015,23,32
Mongala,March,2017,40,32
Mongala,April,2021,27,32
Mongala,June,2021,30,32
Mongala,July,2021,10,32
Ituri,August,1998,40,32
Ituri,November,2004,27,32
Ituri,January,2005,30,32
Ituri,February,2005,10,32
Ituri,June,2019,27,32
Ituri,November,2019,30,32
Ituri,December,2019,10,32
Bas-Uele,October,1998,27,32
Bas-Uele,January,1999,30,32
Bas-Uele,February,1999,10,32
Kasai-Central,April,1998,25,32
Kasai-Central,November,2014,36,32
Kasai-Central,July,2017,37,32
Kasai-Central,July,2000,23,32
Kasai-Central,January,2002,40,32
Kasai-Central,January,2006,27,32
Kasai-Central,March,2006,30,32
Kasai-Central,April,2006,10,32
Kasai-Central,October,2012,40,32
Kasai-Central,July,2017,27,32
Kasai-Central,September,2017,30,32
Kasai-Central,October,2017,10,32
Kwilu,September,1997,27,32
Kwilu,November,1997,30,32
Kwilu,December,1997,10,32
Lualaba,December,2012,27,32
Lualaba,February,2013,30,32
Lualaba,March,2013,10,32
Bas-Uele,September,2021,25,32
Tshuapa,May,2009,36,32
Tshuapa,November,2011,37,32
Tshuapa,February,2024,23,32
Tshuapa,August,2025,40,32
Ituri,August,2000,27,32
Ituri,October,2000,30,32
Ituri,November,2000,10,32
Ituri,May,2008,40,32
Ituri,June,2012,27,32
Ituri,September,2012,30,32
Ituri,October,2012,10,32
Ituri,September,2019,27,32
Ituri,August,2023,30,32
Ituri,October,2025,10,32
Haut-Uele,March,2007,27,32
Haut-Uele,May,2007,30,32
Haut-Uele,June,2007,10,32
Sud-Ubangi,April,2017,25,32
Nord-Kivu,November,2008,25,32
Nord-Kivu,April,2024,36,32
Nord-Kivu,February,2009,37,32
Kwilu,January,2009,23,32
Kwilu,July,2010,40,32
Kwilu,July,2014,27,32
Kwilu,September,2014,30,32
Kwilu,October,2014,10,32
Kwilu,April,2021,40,32
Kwilu,December,2025,27,32
Kwilu,March,2015,30,32
Kwilu,February,2022,10,32
Kwilu,March,2006,27,32
Kwilu,May,2006,30,32
Kwilu,June,2006,10,32
Sud-Kivu,September,2021,27,32
Sud-Kivu,December,2021,30,32
Sud-Kivu,January,2022,10,32
Ituri,May,2017,25,32
Tshopo,October,2004,36,32
Tshopo,April,2007,37,32
Tshopo,December,2019,23,32
Tshopo,August,2021,40,32
Tshopo,December,2025,27,32
Tshopo,March,2017,30,32
Tshopo,May,2020,10,32
Haut-Uele,August,2002,40,32
Haut-Uele,August,2006,27,32
Haut-Uele,October,2006,30,32
Haut-Uele,November,2006,10,32
Haut-Uele,September,2016,27,32
Haut-Uele,November,2016,30,32
Haut-Uele,December,2016,10,32
Maniema,November,2002,27,32
Maniema,January,2003,30,32
Maniema,February,2003,10,32
Kasai-Oriental,October,2011,25,32
Lomami,July,1999,36,32
Lomami,March,2002,37,32
Lomami,July,2014,23,32
Lomami,March,2016,40,32
Lomami,April,2020,27,32
Lomami,June,2020,30,32
Lomami,July,2020,10,32
Haut-Lomami,February,1997,40,32
Haut-Lomami,February,2001,27,32
Haut-Lomami,April,2001,30,32
Haut-Lomami,May,2001,10,32
Haut-Lomami,April,2011,27,32
Haut-Lomami,June,2011,30,32
Haut-Lomami,July,2011,10,32
Maniema,April,1997,27,32
Maniema,June,1997,30,32
Maniema,July,1997,10,32
Sud-Kivu,July,2005,2,32
Haut-Lomami,July,2007,25,32
Haut-Lomami,August,2024,36,32
Sud-Kivu,June,1997,37,32
Sud-Kivu,September,2009,23,32
Sud-Kivu,March,2011,40,32
Sud-Kivu,March,2015,27,32
Sud-Kivu,May,2015,30,32
Sud-Kivu,June,2015,10,32
Sud-Kivu,November,2021,40,32
Sud-Kivu,November,2025,27,32
Sud-Kivu,January,2026,30,32
Kasai,January,1997,10,32
Kasai,December,2006,27,32
Kasai,February,2007,30,32
Kasai,March,2007,10,32
Kasai-Central,September,2023,27,32
Kasai-Central,November,2023,30,32
Kasai-Central,January,2024,10,32
Haut-Katanga,March,2007,25,32
Haut-Katanga,April,2024,36,32
Maniema,March,1997,37,32
Maniema,July,2009,23,32
Maniema,January,2011,40,32
Maniema,February,2015,27,32
Maniema,April,2015,30,32
Maniema,May,2015,10,32
Maniema,January,2022,40,32
Maniema,January,2021,27,32
Maniema,June,2019,30,32
Maniema,May,2016,10,32
Kwango,September,2006,27,32
Kwango,November,2006,30,32
Kwango,December,2006,10,32
Sankuru,March,2022,27,32
Sankuru,May,2022,30,32
Sankuru,June,2022,10,32
Kinshasa,August,2025,25,32
Haut-Katanga,April,2012,36,32
Haut-Katanga,March,2015,37,32
Mai-Ndombe,December,1997,23,32
Mai-Ndombe,June,1999,40,32
Mai-Ndombe,June,2003,27,32
Mai-Ndombe,August,2003,30,32
Mai-Ndombe,September,2003,10,32
Mai-Ndombe,February,2010,40,32
Mai-Ndombe,March,2014,27,32
Mai-Ndombe,May,2014,30,32
Mai-Ndombe,June,2014,10,32
Mai-Ndombe,April,2024,27,32
Mai-Ndombe,June,2024,30,32
Mai-Ndombe,July,2024,10,32
Sankuru,May,2010,27,32
Sankuru,July,2010,30,32
Sankuru,August,2010,10,32
Mai-Ndombe,November,2002,25,32
Mai-Ndombe,June,2019,36,32
Mai-Ndombe,December,2021,37,32
Mai-Ndombe,February,2005,23,32
Mai-Ndombe,August,2006,40,32
Mai-Ndombe,August,2010,27,32
Mai-Ndombe,October,2010,30,32
Mai-Ndombe,November,2010,10,32
Mai-Ndombe,April,2017,40,32
Mai-Ndombe,April,2021,27,32
Mai-Ndombe,June,2021,30,32
Mai-Ndombe,July,2021,10,32
Sud-Ubangi,June,2002,27,32
Sud-Ubangi,August,2002,30,32
Sud-Ubangi,September,2002,10,32
Haut-Katanga,July,2017,27,32
Haut-Katanga,September,2017,30,32
Haut-Katanga,October,2017,10,32
Mongala,October,1997,40,32
Mongala,October,2001,27,32
Mongala,December,2001,30,32
Mongala,January,2002,10,32
Mongala,December,2011,27,32
Mongala,February,2012,30,32
Mongala,March,2012,10,32
Sankuru,September,2001,25,32
Sankuru,August,2018,36,32
Sankuru,April,2021,37,32
Sankuru,December,2003,23,32
Sankuru,June,2005,40,32
Sankuru,June,2009,27,32
Sankuru,August,2009,30,32
Sankuru,September,2009,10,32
Sankuru,March,2016,40,32
Sankuru,March,2020,27,32
Sankuru,May,2020,30,32
Sankuru,June,2020,10,32
Lomami,April,2001,27,32
Lomami,June,2001,30,32
Lomami,July,2001,10,32
Sankuru,June,2016,27,32
Sankuru,August,2016,30,32
Sankuru,September,2016,10,32
Nord-Kivu,April,2014,27,32
Nord-Kivu,July,2014,30,32
Nord-Kivu,August,2014,10,32
Nord-Kivu,May,2015,7,32
Lualaba,January,2025,25,32
Haut-Katanga,March,2012,36,32
Haut-Katanga,October,2015,37,32
Maniema,July,1997,23,32
Maniema,February,1999,40,32
Maniema,February,2003,27,32
Maniema,April,2003,30,32
Maniema,May,2003,10,32
Maniema,October,2009,40,32
Maniema,November,2013,27,32
Maniema,January,2014,30,32
Maniema,February,2014,10,32
Maniema,March,2024,27,32
Maniema,May,2024,30,32
Maniema,June,2024,10,32
Kasai,November,2017,25,32
Lomami,March,2005,36,32
Lomami,September,2007,37,32
Lomami,December,2019,23,32
Lomami,June,2021,40,32
Lomami,June,2025,27,32
Lomami,August,2025,30,32
Lomami,September,2025,10,32
Kasai-Central,December,2002,40,32
Kasai-Central,December,2006,27,32
Kasai-Central,February,2007,30,32
Kasai-Central,March,2007,10,32
Kasai-Central,August,2017,27,32
Kasai-Central,October,2017,30,32
Kasai-Central,November,2017,10,32
Equateur,February,2003,27,32
Equateur,April,2003,30,32
Equateur,May,2003,10,32
Kongo-Central,February,2007,25,32
Kongo-Central,October,2023,36,32
Kasai-Oriental,February,1997,37,32
Kasai-Oriental,May,2009,23,32
Kasai-Oriental,November,2010,40,32
Kasai-Oriental,November,2014,27,32
Kasai-Oriental,January,2015,30,32
Kasai-Oriental,February,2015,10,32
Kasai-Oriental,August,2021,40,32
Kasai-Oriental,August,2025,27,32
Kasai-Oriental,October,2025,30,32
Kasai-Oriental,November,2025,10,32
Sankuru,October,2006,27,32
Sankuru,December,2006,30,32
Sankuru,January,2007,10,32
Kongo-Central,October,2021,27,32
Kongo-Central,December,2021,30,32
Kongo-Central,January,2022,10,32
Ituri,August,2006,25,32
Ituri,October,2014,36,32
Ituri,October,2021,37,32
Kwilu,September,2008,23,32
Kwilu,March,2010,40,32
Kwilu,March,2014,27,32
Kwilu,May,2014,30,32
Kwilu,June,2014,10,32
Kwilu,November,2020,40,32
Kwilu,November,2024,27,32
Kwilu,January,2025,30,32
Kwilu,February,2025,10,32
Tanganyika,February,2006,27,32
Tanganyika,May,2006,30,32
Tanganyika,June,2006,10,32
Kwilu,February,2021,27,32
Kwilu,April,2021,30,32
Kwilu,May,2021,10,32
Nord-Kivu,October,2025,50,32
Equateur,September,2017,25,32
Kongo-Central,July,2004,36,32
Kongo-Central,January,2007,37,32
Kongo-Central,April,2019,23,32
Kongo-Central,October,2020,40,32
Kongo-Central,February,2025,27,32
Kongo-Central,April,2025,30,32
Kongo-Central,May,2025,10,32
Kasai-Oriental,June,2002,40,32
Kasai-Oriental,August,2006,27,32
Kasai-Oriental,October,2006,30,32
Kasai-Oriental,November,2006,10,32
Kasai-Oriental,March,2017,27,32
Kasai-Oriental,May,2017,30,32
Kasai-Oriental,June,2017,10,32
Haut-Katanga,September,2002,27,32
Haut-Katanga,November,2002,30,32
Haut-Katanga,December,2002,10,32
Nord-Ubangi,April,2024,25,32
Ituri,September,2011,36,32
Ituri,March,2014,37,32
Tshuapa,May,1997,23,32
Tshuapa,November,1998,40,32
Tshuapa,November,2002,27,32
Tshuapa,January,2003,30,32
Tshuapa,February,2003,10,32
Tshuapa,July,2009,40,32
Tshuapa,July,2013,27,32
Tshuapa,September,2013,30,32
Tshuapa,October,2013,10,32
Tshuapa,September,2023,27,32
Tshuapa,November,2023,30,32
Tshuapa,December,2023,10,32
Lualaba,September,2009,27,32
Lualaba,November,2009,30,32
Lualaba,December,2009,10,32
Lomami,April,2007,25,32
Lomami,May,2024,36,32
Haut-Uele,February,1997,37,32
Haut-Uele,July,2009,23,32
Haut-Uele,July,2011,40,32
Haut-Uele,September,2015,27,32
Haut-Uele,November,2015,30,32
Haut-Uele,December,2015,10,32
Haut-Uele,September,2023,40,32
Haut-Uele,May,2020,27,32
Haut-Uele,September,2009,30,32
Haut-Uele,January,2010,10,32
Mai-Ndombe,July,2006,27,32
Mai-Ndombe,September,2006,30,32
Mai-Ndombe,October,2006,10,32
Nord-Kivu,February,2022,27,32
Nord-Kivu,August,2024,30,32
Nord-Kivu,April,2015,10,32
Tshopo,May,2015,27,32
Tshopo,July,2015,30,32
Tshopo,August,2015,10,32
Mai-Ndombe,September,2009,25,32
Maniema,December,2005,25,32
Maniema,January,2023,36,32
Maniema,September,2025,37,32
Bas-Uele,May,2008,23,32
Bas-Uele,April,2010,40,32
Bas-Uele,April,2014,27,32
Bas-Uele,June,2014,30,32
Bas-Uele,July,2014,10,32
Bas-Uele,December,2020,40,32
Bas-Uele,December,2024,27,32
Bas-Uele,February,2025,30,32
Bas-Uele,March,2025,10,32
Kwango,April,2005,27,32
Kwango,June,2005,30,32
Kwango,July,2005,10,32
Maniema,December,2020,27,32
Maniema,February,2021,30,32
Maniema,March,2021,10,32
Nord-Kivu,August,2019,22,32
Kongo-Central,September,2005,25,32
Kongo-Central,May,2022,36,32
Kongo-Central,December,2024,37,32
Sud-Kivu,April,2008,23,32
Sud-Kivu,November,2009,40,32
Sud-Kivu,March,2015,27,32
Sud-Kivu,May,2015,30,32
Sud-Kivu,June,2015,10,32
Sud-Kivu,November,2014,40,32
Sud-Kivu,July,2018,27,32
Sud-Kivu,January,2020,30,32
Sud-Kivu,August,2025,10,32
Kongo-Central,June,2005,27,32
Kongo-Central,August,2005,30,32
Kongo-Central,September,2005,10,32
Kongo-Central,May,2020,27,32
Kongo-Central,July,2020,30,32
Kongo-Central,August,2020,10,32
Kasai,December,2018,27,32
Kasai,August,2023,30,32
Kasai,September,2024,10,32
Sankuru,August,2004,25,32
Sankuru,March,2021,36,32
Sankuru,September,2023,37,32
Tshopo,February,2007,23,32
Tshopo,August,2008,40,32
Tshopo,September,2012,27,32
Tshopo,November,2012,30,32
Tshopo,December,2012,10,32
Tshopo,July,2019,40,32
Tshopo,July,2023,27,32
Tshopo,October,2023,30,32
Tshopo,November,2023,10,32
Sud-Kivu,March,2006,27,32
Sud-Kivu,May,2006,30,32
Sud-Kivu,June,2006,10,32
Nord-Kivu,September,2009,27,32
Nord-Kivu,July,2012,30,32
Nord-Kivu,October,2012,10,32
Sud-Kivu,March,2025,32,32
Haut-Uele,September,2015,25,32
Tshopo,December,2002,36,32
Tshopo,June,2005,37,32
Tshopo,September,2017,23,32
Tshopo,March,2019,40,32
Tshopo,April,2023,27,32
Tshopo,June,2023,30,32
Tshopo,July,2023,10,32
Nord-Ubangi,October,2000,40,32
Nord-Ubangi,October,2004,27,32
Nord-Ubangi,December,2004,30,32
Nord-Ubangi,January,2005,10,32
Nord-Ubangi,December,2014,27,32
Nord-Ubangi,February,2015,30,32
Nord-Ubangi,March,2015,10,32
Mai-Ndombe,December,2000,27,32
Mai-Ndombe,February,2001,30,32
Mai-Ndombe,March,2001,10,32
Haut-Uele,July,1997,21,33
Haut-Uele,December,1999,15,33
Haut-Uele,August,2005,22,33
Haut-Uele,April,2016,21,33
Haut-Uele,September,2016,7,33
Bas-Uele,December,2000,18,33
Bas-Uele,September,2004,27,33
Bas-Uele,May,2009,26,33
Bas-Uele,September,2010,26,33
Ituri,November,2016,21,33
Ituri,December,2019,15,33
Ituri,February,2023,22,33
Tshopo,July,2005,21,33
Tshopo,December,2005,7,33
Tshopo,July,2019,18,33
Tshopo,April,2023,27,33
Kwilu,April,1998,26,33
Kwilu,August,1999,26,33
Sud-Kivu,June,2008,21,33
Sud-Kivu,November,2010,15,33
Sud-Kivu,July,2016,22,33
Equateur,December,1997,21,33
Equateur,May,1998,7,33
Equateur,October,2011,18,33
Equateur,July,2015,27,33
Equateur,March,2020,26,33
Equateur,July,2021,26,33
Tshuapa,February,2010,21,33
Tshuapa,July,2012,15,33
Tshuapa,March,2018,22,33
Mai-Ndombe,April,1999,21,33
Mai-Ndombe,September,1999,7,33
Mai-Ndombe,January,2013,18,33
Mai-Ndombe,September,2016,27,33
Mai-Ndombe,May,2021,26,33
Mai-Ndombe,September,2022,26,33
Kwilu,November,1998,21,33
Kwilu,April,2001,15,33
Kwilu,December,2006,22,33
Kwilu,June,2017,21,33
Kwilu,November,2017,7,33
Mongala,February,2002,18,33
Mongala,October,2005,27,33
Mongala,June,2010,26,33
Mongala,October,2011,26,33
Kasai,January,2013,21,33
Kasai,June,2015,15,33
Kasai,April,2021,22,33
Kasai-Central,June,2002,21,33
Kasai-Central,November,2002,7,33
Kasai-Central,March,2016,18,33
Kasai-Central,March,2020,27,33
Kasai-Central,November,2024,26,33
Kasai-Central,May,2017,26,33
Bas-Uele,April,2007,21,33
Bas-Uele,September,2009,15,33
Bas-Uele,May,2015,22,33
Bas-Uele,November,2025,21,33
Tshuapa,March,1997,7,33
Tshuapa,September,2010,18,33
Tshuapa,May,2014,27,33
Tshuapa,January,2019,26,33
Tshuapa,May,2020,26,33
Sud-Kivu,November,2021,29,33
Sud-Ubangi,June,2002,21,33
Sud-Ubangi,November,2004,15,33
Sud-Ubangi,August,2010,22,33
Sud-Ubangi,August,2021,21,33
Sud-Ubangi,March,2022,21,33
Sud-Ubangi,September,2024,15,33
Nord-Kivu,February,2001,22,33
Nord-Kivu,June,2016,21,33
Nord-Kivu,January,2017,7,33
Nord-Kivu,May,2013,18,33
Kwilu,April,1999,27,33
Kwilu,December,2003,26,33
Kwilu,April,2005,26,33
Ituri,January,2003,21,33
Ituri,January,2006,15,33
Ituri,July,2012,22,33
Ituri,November,2020,21,33
Ituri,May,2024,7,33
Tshopo,February,2006,18,33
Tshopo,January,2010,27,33
Tshopo,October,2014,26,33
Tshopo,February,2016,26,33
Kasai-Oriental,May,1997,21,33
Kasai-Oriental,October,1999,15,33
Kasai-Oriental,June,2005,22,33
Kasai-Oriental,December,2015,21,33
Kasai-Oriental,May,2016,7,33
Lomami,January,2001,18,33
Lomami,September,2004,27,33
Lomami,May,2009,26,33
Lomami,September,2010,26,33
Tanganyika,November,2016,6,33
Lomami,April,2022,21,33
Lomami,October,2024,15,33
Haut-Lomami,February,2001,22,33
Haut-Lomami,September,2011,21,33
Haut-Lomami,March,2012,7,33
Haut-Lomami,December,2025,18,33
Sud-Kivu,December,1999,27,33
Sud-Kivu,August,2004,26,33
Sud-Kivu,December,2005,26,33
Kongo-Central,January,2022,21,33
Kongo-Central,June,2024,15,33
Haut-Katanga,November,2000,22,33
Haut-Katanga,May,2011,21,33
Haut-Katanga,October,2011,7,33
Haut-Katanga,September,2025,18,33
Maniema,September,1999,27,33
Maniema,May,2004,26,33
Maniema,September,2005,26,33
Kinshasa,August,2010,21,33
Kinshasa,February,2013,15,33
Kinshasa,February,2020,22,33
Haut-Katanga,November,1999,21,33
Haut-Katanga,April,2000,7,33
Haut-Katanga,August,2013,18,33
Haut-Katanga,September,2017,27,33
Haut-Katanga,June,2022,26,33
Haut-Katanga,October,2023,26,33
Sud-Ubangi,August,2018,21,33
Sud-Ubangi,January,2021,15,33
Sud-Ubangi,January,2000,22,33
Mai-Ndombe,January,2007,21,33
Mai-Ndombe,June,2007,7,33
Mai-Ndombe,October,2020,18,33
Mai-Ndombe,June,2024,27,33
Mai-Ndombe,January,2000,26,33
Mai-Ndombe,May,2001,26,33
Mongala,July,2016,21,33
Mongala,January,2019,15,33
Mongala,October,2024,22,33
Sankuru,November,2005,21,33
Sankuru,April,2006,7,33
Sankuru,February,2020,18,33
Sankuru,December,2023,27,33
Sankuru,October,1998,26,33
Sankuru,February,2000,26,33
Nord-Kivu,August,2000,1,33
Nord-Kivu,March,2025,6,33
Lualaba,December,2009,21,33
Lualaba,May,2012,15,33
Lualaba,February,2018,22,33
Haut-Katanga,June,1999,21,33
Haut-Katanga,November,1999,7,33
Haut-Katanga,July,2014,18,33
Haut-Katanga,November,2018,27,33
Haut-Katanga,August,2025,26,33
Haut-Katanga,March,2022,26,33
Kasai,March,2003,21,33
Kasai,August,2005,15,33
Kasai,April,2011,22,33
Kasai,February,2022,21,33
Kasai,July,2022,7,33
Lomami,July,2006,18,33
Lomami,March,2010,27,33
Lomami,November,2014,26,33
Lomami,March,2016,26,33
Kongo-Central,November,2021,21,33
Kongo-Central,June,2024,15,33
Kongo-Central,October,2000,22,33
Kongo-Central,April,2011,21,33
Kongo-Central,September,2011,7,33
Kongo-Central,March,2025,18,33
Kasai-Oriental,August,1999,27,33
Kasai-Oriental,April,2004,26,33
Kasai-Oriental,August,2005,26,33
Haut-Lomami,July,2021,21,33
Haut-Lomami,March,2024,15,33
Ituri,March,2000,22,33
Ituri,December,2010,21,33
Ituri,May,2011,7,33
Ituri,July,2023,18,33
Kwilu,December,1998,27,33
Kwilu,August,2003,26,33
Kwilu,December,2004,26,33
Nord-Kivu,November,2022,12,33
Equateur,October,2002,21,33
Equateur,March,2005,15,33
Equateur,January,2011,22,33
Equateur,June,2022,21,33
Equateur,November,2022,7,33
Kongo-Central,November,2005,18,33
Kongo-Central,July,2009,27,33
Kongo-Central,March,2014,26,33
Kongo-Central,July,2015,26,33
Nord-Ubangi,October,2009,21,33
Nord-Ubangi,March,2012,15,33
Nord-Ubangi,December,2017,22,33
Ituri,April,1999,21,33
Ituri,September,1999,7,33
Ituri,January,2013,18,33
Ituri,September,2016,27,33
Ituri,May,2021,26,33
Ituri,September,2022,26,33
Maniema,February,2022,21,33
Maniema,July,2024,15,33
Lomami,October,2000,22,33
Lomami,June,2011,21,33
Lomami,November,2011,7,33
Lomami,September,2025,18,33
Haut-Uele,August,1999,27,33
Haut-Uele,April,2004,26,33
Haut-Uele,August,2005,26,33
Tshopo,July,2024,21,33
Mai-Ndombe,September,1997,15,33
Mai-Ndombe,May,2003,22,33
Mai-Ndombe,November,2013,21,33
Mai-Ndombe,April,2014,7,33
Mai-Ndombe,July,2020,21,33
Mai-Ndombe,December,2022,15,33
Maniema,July,1999,22,33
Maniema,February,2010,21,33
Maniema,July,2010,7,33
Maniema,May,2024,18,33
Bas-Uele,May,1998,27,33
Bas-Uele,April,2003,26,33
Bas-Uele,August,2004,26,33
Nord-Kivu,October,2020,33,33
Lualaba,May,2020,21,33
Lualaba,November,2022,15,33
Kongo-Central,May,1999,22,33
Kongo-Central,November,2009,21,33
Kongo-Central,April,2010,7,33
Kongo-Central,October,2023,18,33
Sud-Kivu,March,1998,27,33
Sud-Kivu,January,2003,26,33
Sud-Kivu,May,2004,26,33
Kasai-Central,April,2019,21,33
Kasai-Central,September,2021,15,33
Sankuru,April,1998,22,33
Sankuru,October,2008,21,33
Sankuru,March,2009,7,33
Sankuru,July,2022,18,33
Tshopo,February,1997,27,33
Tshopo,January,2002,26,33
Tshopo,May,2003,26,33
Haut-Uele,January,2001,21,33
Haut-Uele,June,2003,15,33
Haut-Uele,April,2009,22,33
Haut-Uele,December,2019,21,33
Haut-Uele,May,2020,7,33
Tshopo,April,2004,18,33
Tshopo,December,2007,27,33
Tshopo,August,2012,26,33
Tshopo,December,2013,26,33
Haut-Uele,August,1998,30,34
Haut-Uele,August,2004,5,34
Haut-Uele,September,2014,32,34
Haut-Uele,December,2015,23,34
Haut-Uele,May,2016,8,34
Bas-Uele,February,2009,34,34
Bas-Uele,December,2011,26,34
Bas-Uele,February,2017,30,34
Bas-Uele,February,2020,0,34
Bas-Uele,August,2020,33,34
Bas-Uele,September,2022,14,34
Bas-Uele,May,1998,30,34
Bas-Uele,May,2001,0,34
Bas-Uele,November,2001,33,34
Bas-Uele,November,2003,14,34
Bas-Uele,June,2008,30,34
Bas-Uele,November,2012,0,34
Bas-Uele,July,2013,33,34
Bas-Uele,October,2015,14,34
Ituri,August,2023,30,34
Ituri,July,1997,0,34
Ituri,January,1998,33,34
Ituri,January,2000,14,34
Ituri,May,2018,30,34
Ituri,November,2014,5,34
Tshopo,November,2003,32,34
Tshopo,March,2005,23,34
Tshopo,August,2005,8,34
Kwilu,January,1998,34,34
Kwilu,November,2000,26,34
Kwilu,December,2005,30,34
Kwilu,December,2008,0,34
Kwilu,June,2009,33,34
Kwilu,June,2011,14,34
Kwilu,September,2016,30,34
Kwilu,September,2019,0,34
Kwilu,March,2020,33,34
Kwilu,March,2022,14,34
Bas-Uele,August,1997,30,34
Bas-Uele,August,2000,0,34
Bas-Uele,February,2001,33,34
Bas-Uele,February,2003,14,34
Tshopo,October,2012,30,34
Tshopo,October,2015,0,34
Tshopo,April,2016,33,34
Tshopo,May,2018,14,34
Sud-Kivu,July,2009,30,34
Sud-Kivu,July,2015,5,34
Sud-Kivu,July,2025,32,34
Equateur,August,1997,23,34
Equateur,January,1998,8,34
Equateur,December,2019,34,34
Equateur,November,2022,26,34
Tshopo,August,1998,30,34
Tshopo,August,2001,0,34
Tshopo,February,2002,33,34
Tshopo,February,2004,14,34
Tshopo,May,2009,30,34
Tshopo,May,2012,0,34
Tshopo,November,2012,33,34
Tshopo,December,2014,14,34
Tshopo,September,2019,30,34
Tshopo,October,2022,0,34
Tshopo,April,2023,33,34
Tshopo,May,2025,14,34
Sankuru,June,2005,30,34
Sankuru,June,2008,0,34
Sankuru,December,2008,33,34
Sankuru,December,2010,14,34
Sankuru,September,2022,30,34
Sankuru,September,2025,0,34
Nord-Kivu,February,1997,33,34
Nord-Kivu,May,1999,14,34
Nord-Kivu,October,2006,30,34
Nord-Kivu,March,2010,0,34
Nord-Kivu,October,2011,33,34
Nord-Kivu,September,2014,14,34
Nord-Kivu,May,2024,30,34
Nord-Kivu,April,2020,0,34
Nord-Kivu,July,2022,33,34
Nord-Kivu,April,2021,14,34
Equateur,September,2002,14,34
Equateur,June,2016,30,34
Equateur,June,2019,0,34
Equateur,December,2019,33,34
Equateur,December,2021,14,34
Tshuapa,March,2011,30,34
Tshuapa,March,2017,5,34
Mai-Ndombe,September,1997,32,34
Mai-Ndombe,December,1998,23,34
Mai-Ndombe,May,1999,8,34
Mai-Ndombe,February,2021,34,34
Mai-Ndombe,January,2024,26,34
Equateur,January,2000,30,34
Equateur,February,2003,0,34
Equateur,August,2003,33,34
Equateur,August,2005,14,34
Equateur,October,2010,30,34
Equateur,October,2013,0,34
Equateur,April,2014,33,34
Equateur,April,2016,14,34
Equateur,December,2020,30,34
Equateur,December,2023,0,34
Equateur,June,2024,33,34
Kongo-Central,February,1997,14,34
Equateur,October,2006,30,34
Equateur,October,2009,0,34
Equateur,April,2010,33,34
Equateur,April,2012,14,34
Kwilu,December,1999,30,34
Kwilu,December,2005,5,34
Kwilu,November,2015,32,34
Kwilu,February,2017,23,34
Kwilu,July,2017,8,34
Mongala,March,2010,34,34
Mongala,January,2013,26,34
Mongala,May,2018,30,34
Mongala,May,2021,0,34
Mongala,November,2021,33,34
Mongala,November,2023,14,34
Ituri,February,2000,30,34
Ituri,December,2004,0,34
Ituri,September,2005,33,34
Ituri,January,2008,14,34
Ituri,April,2014,30,34
Ituri,October,2019,0,34
Ituri,March,2021,33,34
Ituri,October,2025,14,34
Nord-Ubangi,February,2025,30,34
Bas-Uele,December,1998,0,34
Bas-Uele,June,1999,33,34
Bas-Uele,June,2001,14,34
Nord-Kivu,October,2005,2,34
Kasai,February,2014,30,34
Kasai,March,2020,5,34
Kasai-Central,November,2000,32,34
Kasai-Central,February,2002,23,34
Kasai-Central,July,2002,8,34
Kasai-Central,August,2024,34,34
Kasai-Central,January,1998,26,34
Kasai-Central,February,2003,30,34
Kasai-Central,February,2006,0,34
Kasai-Central,August,2006,33,34
Kasai-Central,August,2008,14,34
Kasai-Central,November,2013,30,34
Kasai-Central,August,2017,0,34
Kasai-Central,June,2018,33,34
Kasai-Central,July,2020,14,34
Kasai-Central,June,2025,30,34
Kwilu,October,1997,0,34
Kwilu,April,1998,33,34
Kwilu,April,2000,14,34
Lualaba,January,2010,30,34
Lualaba,January,2013,0,34
Lualaba,July,2013,33,34
Lualaba,October,2015,14,34
Bas-Uele,May,2008,30,34
Bas-Uele,May,2014,5,34
Bas-Uele,April,2024,32,34
Bas-Uele,July,2025,23,34
Bas-Uele,December,2025,8,34
Tshuapa,October,2018,34,34
Tshuapa,August,2021,26,34
Ituri,June,1997,30,34
Ituri,September,2000,0,34
Ituri,March,2001,33,34
Ituri,June,2003,14,34
Ituri,July,2009,30,34
Ituri,July,2012,0,34
Ituri,February,2013,33,34
Ituri,October,2015,14,34
Ituri,August,2007,30,34
Ituri,July,2023,0,34
Ituri,June,2025,33,34
Ituri,February,2023,14,34
Haut-Uele,April,2004,30,34
Haut-Uele,April,2007,0,34
Haut-Uele,October,2007,33,34
Haut-Uele,May,2010,14,34
Sud-Kivu,June,2021,19,34
Sud-Ubangi,July,2003,30,34
Sud-Ubangi,July,2009,5,34
Sud-Ubangi,December,2019,32,34
Sud-Ubangi,April,2021,23,34
Sud-Ubangi,September,2021,8,34
Sud-Ubangi,April,2023,30,34
Nord-Kivu,February,2000,5,34
Nord-Kivu,April,2014,32,34
Nord-Kivu,December,2015,23,34
Nord-Kivu,July,2016,8,34
Kwilu,September,2003,34,34
Kwilu,July,2006,26,34
Kwilu,August,2011,30,34
Kwilu,August,2014,0,34
Kwilu,February,2015,33,34
Kwilu,March,2017,14,34
Kwilu,June,2022,30,34
